external_source_group,external_feature_name,excel_dataset_id,target_name,best_precursor_score,best_reverse_lag_score,precursor_minus_reverse_score
kp_dst,storm_flag_kp_ge_4,気象庁_地震月報_カタログ編,m4_flag,0.06692976561824836,0.06654821314332889,0.0003815524749194721
kp_dst,storm_flag_kp_ge_4,気象庁_地震月報_カタログ編,m5_flag,0.05425742313757167,0.02536235475046661,0.02889506838710506
kp_dst,storm_flag_kp_ge_4,気象庁_地震月報_カタログ編,m6_flag,0.04675759993216529,0.02645500486680383,0.020302595065361462
kp_dst,storm_flag_kp_ge_4,気象庁_地震月報_カタログ編,max_magnitude,0.08169248151848421,0.050016113551227544,0.03167636796725667
kp_dst,storm_flag_kp_ge_4,気象庁_地震月報_カタログ編,energy,0.041287584627715715,0.013110081408213759,0.028177503219501958
kp_dst,storm_flag_kp_ge_4,気象庁_地震月報_カタログ編,mean_depth,0.08390174728972291,0.07063940407434241,0.013262343215380501
kp_dst,storm_flag_kp_ge_4,気象庁_地震月報_カタログ編,shallow_count,0.07387625955001861,0.04918457374142459,0.024691685808594023
kp_dst,storm_flag_kp_ge_4,気象庁_地震月報_カタログ編,deep_count,0.0710818327512084,0.0556882406166299,0.015393592134578499
kp_dst,storm_flag_kp_ge_5,気象庁_地震月報_カタログ編,count,0.08172144845032757,0.02216343769249509,0.05955801075783248
kp_dst,storm_flag_kp_ge_5,気象庁_地震月報_カタログ編,m3_flag,0.041571389692485756,0.03963746109989406,0.0019339285925916994
kp_dst,storm_flag_kp_ge_5,気象庁_地震月報_カタログ編,m4_flag,0.029859998461664962,0.04984594605015664,-0.019985947588491676
kp_dst,storm_flag_kp_ge_5,気象庁_地震月報_カタログ編,m5_flag,0.02940590701017141,0.04670682792457349,-0.017300920914402076
kp_dst,storm_flag_kp_ge_5,気象庁_地震月報_カタログ編,m6_flag,0.02463206995462903,0.033406296452914284,-0.008774226498285253
kp_dst,storm_flag_kp_ge_5,気象庁_地震月報_カタログ編,max_magnitude,0.049600780176681694,0.06478342555115543,-0.015182645374473738
kp_dst,storm_flag_kp_ge_5,気象庁_地震月報_カタログ編,energy,0.03932744610047183,0.04811645709275293,-0.008789010992281104
kp_dst,storm_flag_kp_ge_5,気象庁_地震月報_カタログ編,mean_depth,0.0463343238559322,0.03645140615006132,0.009882917705870874
kp_dst,storm_flag_kp_ge_5,気象庁_地震月報_カタログ編,shallow_count,0.05012318352359808,0.02808541270563135,0.022037770817966734
