external_source_id,external_feature_name,base_feature_name,feature_adjustment,excel_dataset_id,target_name,lag,lag_direction,n_samples,model_type,coefficient,p_value,fdr_q_value,standardized_effect_size,correlation,spearman,AUC,average_precision,RMSE,MAE,pseudo_R2,poisson_rate_ratio,negative_control_correlation,negative_control_pass,confounders,train_period,test_period,status,error_message
inaturalist,inaturalist_observations__month_residual,inaturalist_observations,month_residual,気象庁_地震月報_カタログ編,energy,-3D,target_precedes_external,1824,calendar_adjusted_correlation+ols+logistic_probe,-860731.7243138286,0.09803921568627451,0.3446691176470588,-0.04430110534474254,-0.04430110534474254,-0.07747314515596394,,,,,,-1.2743142144638406,0.03501447614272328,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-29,2023-06-30..2024-12-28,ok,
inaturalist,inaturalist_observations__month_residual,inaturalist_observations,month_residual,気象庁_地震月報_カタログ編,energy,-1D,target_precedes_external,1826,calendar_adjusted_correlation+ols+logistic_probe,-277441.65751656034,0.37254901960784315,0.752202170829072,-0.014311184117892123,-0.014311184117892123,-0.061122342248282,,,,,,-1.2739726027397262,0.014285139362703335,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
inaturalist,inaturalist_observations__month_residual,inaturalist_observations,month_residual,気象庁_地震月報_カタログ編,energy,1D,external_precedes_target,1826,calendar_adjusted_correlation+ols+logistic_probe,-20165.59240776922,0.9607843137254902,0.9939205194891247,-0.0010409935488318181,-0.0010409935488318181,-0.07313347593762594,,,,,,-1.26832298136646,0.010322817345859754,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-02..2023-07-02,2023-07-03..2024-12-31,ok,
inaturalist,inaturalist_observations__month_residual,inaturalist_observations,month_residual,気象庁_地震月報_カタログ編,energy,3D,external_precedes_target,1824,calendar_adjusted_correlation+ols+logistic_probe,-234657.3529358316,0.5882352941176471,0.8942766295707472,-0.012079338770204909,-0.012079338770204909,-0.06952925072997795,,,,,,-1.2714819427148192,0.040341119726923204,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-04..2023-07-02,2023-07-03..2024-12-31,ok,
inaturalist,inaturalist_observations__month_residual,inaturalist_observations,month_residual,気象庁_地震月報_カタログ編,energy,7D,external_precedes_target,1820,calendar_adjusted_correlation+ols+logistic_probe,-233041.93855260598,0.6862745098039216,0.9322974472807991,-0.01195132028605934,-0.01195132028605934,-0.06294947366738537,,,,,,-1.2750000000000004,0.029763076162526658,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-08..2023-07-04,2023-07-05..2024-12-31,ok,
inaturalist,inaturalist_observations__month_residual,inaturalist_observations,month_residual,気象庁_地震月報_カタログ編,energy,14D,external_precedes_target,1813,calendar_adjusted_correlation+ols+logistic_probe,-383295.7649181256,0.37254901960784315,0.752202170829072,-0.0196231654041413,-0.0196231654041413,-0.05255168824130511,,,,,,-1.2634207240948818,0.021654184623823285,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-15..2023-07-06,2023-07-07..2024-12-31,ok,
inaturalist,inaturalist_observations__month_residual,inaturalist_observations,month_residual,気象庁_地震月報_カタログ編,max_magnitude,-14D,target_precedes_external,1813,calendar_adjusted_correlation+ols+logistic_probe,-0.0013414554925704667,0.0196078431372549,0.09914077990746861,-0.3039875681179286,-0.3039875681179286,-0.3159377939314082,,,,,,-1.257783306680339,0.3228495657874262,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-22,2023-06-23..2024-12-17,ok,
inaturalist,inaturalist_observations__month_residual,inaturalist_observations,month_residual,気象庁_地震月報_カタログ編,max_magnitude,-7D,target_precedes_external,1820,calendar_adjusted_correlation+ols+logistic_probe,-0.0013253575034704672,0.0196078431372549,0.09914077990746861,-0.29984971047682135,-0.29984971047682135,-0.3087512599886562,,,,,,-1.286432154641212,0.31164194895917363,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-27,2023-06-28..2024-12-24,ok,
inaturalist,inaturalist_observations__month_residual,inaturalist_observations,month_residual,気象庁_地震月報_カタログ編,max_magnitude,-3D,target_precedes_external,1824,calendar_adjusted_correlation+ols+logistic_probe,-0.0013178052570129014,0.0196078431372549,0.09914077990746861,-0.29841162701226526,-0.29841162701226526,-0.3068920478971533,,,,,,-1.2743142080842333,0.3233261816168261,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-29,2023-06-30..2024-12-28,ok,
inaturalist,inaturalist_observations__month_residual,inaturalist_observations,month_residual,気象庁_地震月報_カタログ編,max_magnitude,-1D,target_precedes_external,1826,calendar_adjusted_correlation+ols+logistic_probe,-0.0012850665683523572,0.0196078431372549,0.09914077990746861,-0.2913807269825798,-0.2913807269825798,-0.30566441092111085,,,,,,-1.273972596598352,0.31944521970197287,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
inaturalist,inaturalist_observations__month_residual,inaturalist_observations,month_residual,気象庁_地震月報_カタログ編,max_magnitude,1D,external_precedes_target,1826,calendar_adjusted_correlation+ols+logistic_probe,-0.0013063673394387461,0.0196078431372549,0.09914077990746861,-0.29634975598332086,-0.29634975598332086,-0.3092003410460422,,,,,,-1.2683229750673133,0.317920265636646,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-02..2023-07-02,2023-07-03..2024-12-31,ok,
inaturalist,inaturalist_observations__month_residual,inaturalist_observations,month_residual,気象庁_地震月報_カタログ編,max_magnitude,3D,external_precedes_target,1824,calendar_adjusted_correlation+ols+logistic_probe,-0.001332866038272947,0.0196078431372549,0.09914077990746861,-0.3015572184095912,-0.3015572184095912,-0.31158752557345243,,,,,,-1.271481936717103,0.3253860690071945,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-04..2023-07-02,2023-07-03..2024-12-31,ok,
inaturalist,inaturalist_observations__month_residual,inaturalist_observations,month_residual,気象庁_地震月報_カタログ編,max_magnitude,7D,external_precedes_target,1820,calendar_adjusted_correlation+ols+logistic_probe,-0.0013120621163705457,0.0196078431372549,0.09914077990746861,-0.2958422967020026,-0.2958422967020026,-0.30438000765216777,,,,,,-1.2749999936650513,0.3236869470026377,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-08..2023-07-04,2023-07-05..2024-12-31,ok,
inaturalist,inaturalist_observations__month_residual,inaturalist_observations,month_residual,気象庁_地震月報_カタログ編,max_magnitude,14D,external_precedes_target,1813,calendar_adjusted_correlation+ols+logistic_probe,-0.0012685182087821196,0.0196078431372549,0.09914077990746861,-0.28584524821410756,-0.28584524821410756,-0.2877542325387791,,,,,,-1.2634207175289804,0.32947245582592016,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-15..2023-07-06,2023-07-07..2024-12-31,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,count,-14D,target_precedes_external,1813,calendar_adjusted_correlation+ols+logistic_probe,0.9515773863609119,0.9607843137254902,0.9939205194891247,0.0012992735811465624,0.0012992735811465624,-0.01217250899476499,,,,,,-1.04396843259944,-0.002902350548646229,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-22,2023-06-23..2024-12-17,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,count,-7D,target_precedes_external,1820,calendar_adjusted_correlation+ols+logistic_probe,6.070753389111135,0.7647058823529411,0.9515869949777351,0.00833317086164328,0.00833317086164328,0.0025393759548974545,,,,,,-1.0403587455996606,-0.00500898693906844,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-27,2023-06-28..2024-12-24,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,count,-3D,target_precedes_external,1824,calendar_adjusted_correlation+ols+logistic_probe,4.616774092930416,0.7254901960784313,0.9388083054932972,0.006335207069437465,0.006335207069437465,0.008953830747941172,,,,,,-1.0471380475348435,-0.0024815733370473375,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-29,2023-06-30..2024-12-28,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,count,-1D,target_precedes_external,1826,calendar_adjusted_correlation+ols+logistic_probe,-39.08788546338623,0.0392156862745098,0.16866961838498842,-0.05359049478537826,-0.05359049478537826,-0.03365174825515954,,,,,,-1.0379464283501703,0.010714170478023605,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,count,1D,external_precedes_target,1826,calendar_adjusted_correlation+ols+logistic_probe,11.685486981387344,0.45098039215686275,0.8212086048379899,0.016033542403230724,0.016033542403230724,0.027291501213338776,,,,,,-1.0425055931133762,-0.002410429893836456,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-02..2023-07-02,2023-07-03..2024-12-31,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,count,3D,external_precedes_target,1824,calendar_adjusted_correlation+ols+logistic_probe,13.666713736504365,0.47058823529411764,0.8341298114519071,0.018744022877819403,0.018744022877819403,0.01815239740858319,,,,,,-1.0448430499862744,-0.005686718920711797,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-04..2023-07-02,2023-07-03..2024-12-31,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,count,7D,external_precedes_target,1820,calendar_adjusted_correlation+ols+logistic_probe,-13.31308273822108,0.47058823529411764,0.8341298114519071,-0.01825352079736251,-0.01825352079736251,-0.006951115530426175,,,,,,-1.0335195522020721,0.001618861928973164,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-08..2023-07-04,2023-07-05..2024-12-31,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,count,14D,external_precedes_target,1813,calendar_adjusted_correlation+ols+logistic_probe,6.019549371295585,0.7450980392156863,0.9421682266162524,0.008256604077189998,0.008256604077189998,0.008466144802471428,,,,,,-1.0370786504948044,0.012013808166928812,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-15..2023-07-06,2023-07-07..2024-12-31,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,m4_flag,-14D,target_precedes_external,1813,calendar_adjusted_correlation+ols+logistic_probe,0.011910423753134523,0.6666666666666666,0.9302325581395349,0.01319685125839363,0.01319685125839363,0.0005704944225793835,0.5082450506521883,,,,,-1.0439540160238816,-0.0107420288833554,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-22,2023-06-23..2024-12-17,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,m4_flag,-7D,target_precedes_external,1820,calendar_adjusted_correlation+ols+logistic_probe,-0.015481940007990623,0.27450980392156865,0.6570713391739675,-0.017071578336788084,-0.017071578336788084,-0.005323634018727816,0.4973547042596838,,,,,-1.0403583342944358,-0.0036444480358373784,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-27,2023-06-28..2024-12-24,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,m4_flag,-3D,target_precedes_external,1824,calendar_adjusted_correlation+ols+logistic_probe,-0.018539436578306725,0.43137254901960786,0.8075617142332753,-0.020617098120248385,-0.020617098120248385,-0.010974700029780491,0.4941660758725047,,,,,-1.0471377362874121,0.017289659252264687,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-29,2023-06-30..2024-12-28,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,m4_flag,-1D,target_precedes_external,1826,calendar_adjusted_correlation+ols+logistic_probe,0.008774707959743583,0.7058823529411765,0.9356319847526641,0.009946454678938139,0.009946454678938139,0.0057408937506370225,0.5054287271552119,,,,,-1.0379453374346297,-0.005901757594679637,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,m4_flag,1D,external_precedes_target,1826,calendar_adjusted_correlation+ols+logistic_probe,0.013045991328288006,0.5882352941176471,0.8942766295707472,0.014445927122004048,0.014445927122004048,0.006908198160197181,0.5111528878385841,,,,,-1.0425060847050727,0.008106624731361374,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-02..2023-07-02,2023-07-03..2024-12-31,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,m4_flag,3D,external_precedes_target,1824,calendar_adjusted_correlation+ols+logistic_probe,-0.003852285142180908,0.803921568627451,0.9579998831707459,-0.004260962697129497,-0.004260962697129497,0.0026097596955666617,0.5023746744268305,,,,,-1.044850941207296,0.005517234548621608,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-04..2023-07-02,2023-07-03..2024-12-31,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,m4_flag,7D,external_precedes_target,1820,calendar_adjusted_correlation+ols+logistic_probe,-0.017059476743438436,0.4117647058823529,0.7918552036199095,-0.018927217348817745,-0.018927217348817745,-0.008071782003726796,0.4978054192116924,,,,,-1.0334259796861336,-0.008966222209245197,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-08..2023-07-04,2023-07-05..2024-12-31,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,m4_flag,14D,external_precedes_target,1813,calendar_adjusted_correlation+ols+logistic_probe,0.0003662274664371346,0.9803921568627451,0.9939205194891247,0.0004207080284261746,0.0004207080284261746,0.0034687452740459995,0.5050454953597002,,,,,-1.0370795953311307,-0.013675586357393833,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-15..2023-07-06,2023-07-07..2024-12-31,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,m5_flag,-14D,target_precedes_external,1813,calendar_adjusted_correlation+ols+logistic_probe,0.025049116296230113,0.4117647058823529,0.7918552036199095,0.02142764398986518,0.02142764398986518,0.015201126755431078,0.5122789453315609,,,,,-1.0439693548517839,-0.006139606576481061,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-22,2023-06-23..2024-12-17,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,m5_flag,-7D,target_precedes_external,1820,calendar_adjusted_correlation+ols+logistic_probe,-0.01074783114323317,0.6862745098039216,0.9322974472807991,-0.009131324643869856,-0.009131324643869856,-0.011721545370843056,0.4956700329470686,,,,,-1.0403585486121436,0.007400969287537817,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-27,2023-06-28..2024-12-24,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,m5_flag,-3D,target_precedes_external,1824,calendar_adjusted_correlation+ols+logistic_probe,0.05763366333538531,0.0784313725490196,0.2925937214263944,0.04936249290962963,0.04936249290962963,0.04193837771865623,0.5280819547503263,,,,,-1.0471382643562563,0.004290556500702671,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-29,2023-06-30..2024-12-28,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,m5_flag,-1D,target_precedes_external,1826,calendar_adjusted_correlation+ols+logistic_probe,-0.02526818623467655,0.2549019607843137,0.6293875574921326,-0.02148532920367284,-0.02148532920367284,-0.02709655891323516,0.48436947131361935,,,,,-1.0379462686068506,0.006711315500610542,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,m5_flag,1D,external_precedes_target,1826,calendar_adjusted_correlation+ols+logistic_probe,-0.03132347210204918,0.21568627450980393,0.5738880918220947,-0.026899797657135183,-0.026899797657135183,-0.02288815501625172,0.4886612929858618,,,,,-1.0425052925666667,9.153810908536783e-05,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-02..2023-07-02,2023-07-03..2024-12-31,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,m5_flag,3D,external_precedes_target,1824,calendar_adjusted_correlation+ols+logistic_probe,0.036129313612318734,0.1568627450980392,0.4781590875130747,0.03102380730940953,0.03102380730940953,0.024296359779964492,0.5139361867877493,,,,,-1.0448432669950325,0.005463158656139664,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-04..2023-07-02,2023-07-03..2024-12-31,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,m5_flag,7D,external_precedes_target,1820,calendar_adjusted_correlation+ols+logistic_probe,-0.021832053625728112,0.47058823529411764,0.8341298114519071,-0.018796432490456816,-0.018796432490456816,-0.011882483141289825,0.497712540757602,,,,,-1.0335204566265483,-0.03256377559162344,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-08..2023-07-04,2023-07-05..2024-12-31,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,m5_flag,14D,external_precedes_target,1813,calendar_adjusted_correlation+ols+logistic_probe,0.05246541073576858,0.0196078431372549,0.09914077990746861,0.04504465095608544,0.04504465095608544,0.022854887226290557,0.5177222316050216,,,,,-1.0370780108063993,0.015485133622330442,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-15..2023-07-06,2023-07-07..2024-12-31,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,energy,-14D,target_precedes_external,1813,calendar_adjusted_correlation+ols+logistic_probe,-156296498.58228,0.6470588235294118,0.9243697478991597,-0.009122390133479432,-0.009122390133479432,0.008635514455902294,,,,,,-1.0439684329199548,-0.024118947747965698,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-22,2023-06-23..2024-12-17,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,energy,-7D,target_precedes_external,1820,calendar_adjusted_correlation+ols+logistic_probe,247032001.34840584,0.5098039215686274,0.855216271037772,0.014514298158432228,0.014514298158432228,-0.012061385382353056,,,,,,-1.0403587443946194,0.027993580488167042,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-27,2023-06-28..2024-12-24,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,energy,-3D,target_precedes_external,1824,calendar_adjusted_correlation+ols+logistic_probe,327903966.1583337,0.37254901960784315,0.752202170829072,0.019271667228771324,0.019271667228771324,0.007872779168368926,,,,,,-1.0471380471380476,-0.015266593049092343,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-29,2023-06-30..2024-12-28,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,energy,-1D,target_precedes_external,1826,calendar_adjusted_correlation+ols+logistic_probe,130959818.76601057,0.7450980392156863,0.9421682266162524,0.007693125822145085,0.007693125822145085,-0.0009095011163179918,,,,,,-1.0379464285714293,0.01356117160622631,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,energy,1D,external_precedes_target,1826,calendar_adjusted_correlation+ols+logistic_probe,163860828.82266334,0.7450980392156863,0.9421682266162524,0.009633128229152356,0.009633128229152356,-0.00532240255490365,,,,,,-1.0425055928411633,0.00531506404732718,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-02..2023-07-02,2023-07-03..2024-12-31,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,energy,3D,external_precedes_target,1824,calendar_adjusted_correlation+ols+logistic_probe,43597944.332994536,0.9215686274509803,0.9912300743422555,0.002561934585787764,0.002561934585787764,-5.377692158318308e-05,,,,,,-1.0448430493273546,-0.0001843588060049615,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-04..2023-07-02,2023-07-03..2024-12-31,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,energy,7D,external_precedes_target,1820,calendar_adjusted_correlation+ols+logistic_probe,124414009.32017371,0.7450980392156863,0.9421682266162524,0.00730665458836656,0.00730665458836656,-0.018449043550186256,,,,,,-1.033519553072626,-0.002162250670644302,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-08..2023-07-04,2023-07-05..2024-12-31,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,energy,14D,external_precedes_target,1813,calendar_adjusted_correlation+ols+logistic_probe,455168327.4337421,0.19607843137254902,0.5442423692684475,0.02669459024271915,0.02669459024271915,0.020573032369748546,,,,,,-1.0370786516853947,0.03263322445258022,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-15..2023-07-06,2023-07-07..2024-12-31,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,max_magnitude,-14D,target_precedes_external,1813,calendar_adjusted_correlation+ols+logistic_probe,0.050327545743013354,0.5294117647058824,0.8659165619905391,0.012993509577932301,0.012993509577932301,0.007167747494481954,,,,,,-1.0439679798725636,-0.0016941429554725006,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-22,2023-06-23..2024-12-17,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,max_magnitude,-7D,target_precedes_external,1820,calendar_adjusted_correlation+ols+logistic_probe,-0.02750040431607444,0.8235294117647058,0.9631922944616442,-0.007121759847299777,-0.007121759847299777,-0.007888693692668395,,,,,,-1.0403586855509774,0.010447430125485256,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-27,2023-06-28..2024-12-24,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,max_magnitude,-3D,target_precedes_external,1824,calendar_adjusted_correlation+ols+logistic_probe,0.04247408162312059,0.6078431372549019,0.9031099026486368,0.010982832703901093,0.010982832703901093,0.006039254087698601,,,,,,-1.0471372398014118,0.00923864798692437,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-29,2023-06-30..2024-12-28,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,max_magnitude,-1D,target_precedes_external,1826,calendar_adjusted_correlation+ols+logistic_probe,0.017388913694809664,0.8627450980392157,0.9751592944870257,0.004490229311096343,0.004490229311096343,0.0017347976524123721,,,,,,-1.0379462264031611,0.004454333099164646,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,max_magnitude,1D,external_precedes_target,1826,calendar_adjusted_correlation+ols+logistic_probe,-0.021742484760376903,0.7843137254901961,0.9571286141575274,-0.005616989022335693,-0.005616989022335693,-0.001292343456237578,,,,,,-1.0425059535636787,0.009037226282001376,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-02..2023-07-02,2023-07-03..2024-12-31,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,max_magnitude,3D,external_precedes_target,1824,calendar_adjusted_correlation+ols+logistic_probe,0.041594278374530454,0.6862745098039216,0.9322974472807991,0.010742611018647817,0.010742611018647817,0.00852481766865032,,,,,,-1.044844130013204,0.003772024046097811,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-04..2023-07-02,2023-07-03..2024-12-31,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,max_magnitude,7D,external_precedes_target,1820,calendar_adjusted_correlation+ols+logistic_probe,-0.07476099135136414,0.35294117647058826,0.7365728900255756,-0.019304049000503747,-0.019304049000503747,-0.01135147130457478,,,,,,-1.0335191140826523,-0.01008942039176473,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-08..2023-07-04,2023-07-05..2024-12-31,ok,
inaturalist,inaturalist_observations__log1p_diff,inaturalist_observations,log1p_diff,気象庁_地震月報_カタログ編,max_magnitude,14D,external_precedes_target,1813,calendar_adjusted_correlation+ols+logistic_probe,0.08070368002792407,0.35294117647058826,0.7365728900255756,0.020832615139992242,0.020832615139992242,0.011625522137684976,,,,,,-1.0370783584982821,0.0031463256063276094,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-15..2023-07-06,2023-07-07..2024-12-31,ok,
gbif,gbif_occurrences__raw_count,gbif_occurrences,raw_count,気象庁_地震月報_カタログ編,count,-14D,target_precedes_external,1813,calendar_adjusted_correlation+ols+logistic_probe,-0.03921040127990261,0.0196078431372549,0.09914077990746861,-0.08608281474353635,-0.08608281474353635,-0.045781599992567146,,,,,,-1.2862547287857389,0.010981627122132699,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-22,2023-06-23..2024-12-17,ok,
gbif,gbif_occurrences__raw_count,gbif_occurrences,raw_count,気象庁_地震月報_カタログ編,count,-7D,target_precedes_external,1820,calendar_adjusted_correlation+ols+logistic_probe,-0.03774593817498967,0.0196078431372549,0.09914077990746861,-0.08281098504365214,-0.08281098504365214,-0.07322651436829711,,,,,,-1.3096446699669761,0.01044493916858274,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-27,2023-06-28..2024-12-24,ok,
gbif,gbif_occurrences__raw_count,gbif_occurrences,raw_count,気象庁_地震月報_カタログ編,count,-3D,target_precedes_external,1824,calendar_adjusted_correlation+ols+logistic_probe,-0.03281485620250575,0.0392156862745098,0.16866961838498842,-0.07194156400150895,-0.07194156400150895,-0.06442250962131318,,,,,,-1.291457286337159,-0.010100744032558142,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-29,2023-06-30..2024-12-28,ok,
gbif,gbif_occurrences__raw_count,gbif_occurrences,raw_count,気象庁_地震月報_カタログ編,count,-1D,target_precedes_external,1826,calendar_adjusted_correlation+ols+logistic_probe,-0.05071490393806683,0.0196078431372549,0.09914077990746861,-0.11079099595678628,-0.11079099595678628,-0.08425432838224296,,,,,,-1.2824999999303295,-0.007400725027779066,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
