external_source_id,external_feature_name,excel_dataset_id,target_name,lag,lag_direction,n_samples,model_type,coefficient,p_value,fdr_q_value,standardized_effect_size,correlation,spearman,AUC,average_precision,RMSE,MAE,pseudo_R2,poisson_rate_ratio,train_period,test_period,status,error_message
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,m4_flag,1H,external_precedes_target,1827,correlation+ols+logistic_probe,-0.07601543177703683,0.0196078431372549,0.04084967320261438,-0.06739120000089707,-0.06739120000089707,0.022711380537511053,0.5145714551562385,,,,,0.9998468911244821,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,m4_flag,6H,external_precedes_target,1827,correlation+ols+logistic_probe,-0.07601543177703683,0.0196078431372549,0.04084967320261438,-0.06739120000089707,-0.06739120000089707,0.022711380537511053,0.5145714551562385,,,,,0.9998468911244821,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,m4_flag,12H,external_precedes_target,1827,correlation+ols+logistic_probe,-0.07601543177703683,0.0196078431372549,0.04084967320261438,-0.06739120000089707,-0.06739120000089707,0.022711380537511053,0.5145714551562385,,,,,0.9998468911244821,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,m4_flag,1D,external_precedes_target,1826,correlation+ols+logistic_probe,-0.07828238311907644,0.0196078431372549,0.04084967320261438,-0.06927170469813543,-0.06927170469813543,0.009742327722748639,0.505909569617652,,,,,1.0000715154114759,2020-01-02..2023-07-02,2023-07-03..2024-12-31,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,m4_flag,3D,external_precedes_target,1824,correlation+ols+logistic_probe,-0.07771153702355103,0.0196078431372549,0.04084967320261438,-0.06877243143990933,-0.06877243143990933,0.011963559883001164,0.5073941284285668,,,,,0.9680544326041685,2020-01-04..2023-07-02,2023-07-03..2024-12-31,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,m4_flag,7D,external_precedes_target,1820,correlation+ols+logistic_probe,-0.07420094718248786,0.0392156862745098,0.07352941176470588,-0.06578964671967584,-0.06578964671967584,0.008605541464472281,0.5051276759050831,,,,,0.9757432044339082,2020-01-08..2023-07-04,2023-07-05..2024-12-31,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,m5_flag,-7D,target_precedes_external,1820,correlation+ols+logistic_probe,-0.008557774838265999,0.8431372549019608,0.9022871931174373,-0.007104217476132335,-0.007104217476132335,0.00525237533222941,0.5030290946457876,,,,,1.053105165734208,2020-01-01..2023-06-27,2023-06-28..2024-12-24,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,m5_flag,-3D,target_precedes_external,1824,correlation+ols+logistic_probe,-0.01638113163274688,0.7058823529411765,0.8062108091967752,-0.013513671016002966,-0.013513671016002966,-0.003636067602102724,0.4975157014616709,,,,,1.0942158798363335,2020-01-01..2023-06-29,2023-06-30..2024-12-28,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,m5_flag,-1D,target_precedes_external,1826,correlation+ols+logistic_probe,-0.035285451831988515,0.2549019607843137,0.36705882352941177,-0.02855473819335303,-0.02855473819335303,0.004470545754892176,0.5025649635826512,,,,,0.9794456744620104,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,m5_flag,-12H,target_precedes_external,1826,correlation+ols+logistic_probe,-0.035285451831988515,0.19607843137254902,0.2975895248487253,-0.02855473819335303,-0.02855473819335303,0.004470545754892176,0.5025649635826512,,,,,0.9794456744620104,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,m5_flag,-6H,target_precedes_external,1826,correlation+ols+logistic_probe,-0.035285451831988515,0.17647058823529413,0.2757352941176471,-0.02855473819335303,-0.02855473819335303,0.004470545754892176,0.5025649635826512,,,,,0.9794456744620104,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,m5_flag,-1H,target_precedes_external,1826,correlation+ols+logistic_probe,-0.035285451831988515,0.21568627450980393,0.3197984300804342,-0.02855473819335303,-0.02855473819335303,0.004470545754892176,0.5025649635826512,,,,,0.9794456744620104,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,m5_flag,1H,external_precedes_target,1827,correlation+ols+logistic_probe,-0.009806795370454863,0.803921568627451,0.8738277919863597,-0.00813943380653116,-0.00813943380653116,0.047863540726564624,0.5295722703639515,,,,,1.1507237133231234,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,m5_flag,6H,external_precedes_target,1827,correlation+ols+logistic_probe,-0.009806795370454863,0.8235294117647058,0.8865747255840134,-0.00813943380653116,-0.00813943380653116,0.047863540726564624,0.5295722703639515,,,,,1.1507237133231234,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,m5_flag,12H,external_precedes_target,1827,correlation+ols+logistic_probe,-0.009806795370454863,0.7647058823529411,0.8475804114749347,-0.00813943380653116,-0.00813943380653116,0.047863540726564624,0.5295722703639515,,,,,1.1507237133231234,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,m5_flag,1D,external_precedes_target,1826,correlation+ols+logistic_probe,-0.03863345208337313,0.13725490196078433,0.2221752010156581,-0.031147697399770167,-0.031147697399770167,0.004527530955809461,0.5026121417064328,,,,,0.990470648171514,2020-01-02..2023-07-02,2023-07-03..2024-12-31,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,m5_flag,3D,external_precedes_target,1824,correlation+ols+logistic_probe,-0.047389326747467285,0.11764705882352941,0.19427954668105774,-0.03783480895896582,-0.03783480895896582,-0.005076965820408746,0.49667801816239315,,,,,0.8513580601691978,2020-01-04..2023-07-02,2023-07-03..2024-12-31,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,m5_flag,7D,external_precedes_target,1820,correlation+ols+logistic_probe,-0.04233476439146247,0.09803921568627451,0.16523463317911435,-0.034004918854158794,-0.034004918854158794,-0.015853489431999268,0.48993294220949546,,,,,1.0448851256239247,2020-01-08..2023-07-04,2023-07-05..2024-12-31,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,energy,-7D,target_precedes_external,1820,correlation+ols+logistic_probe,28672.91769814165,0.5490196078431373,0.6806028196402529,0.008131378037067167,0.008131378037067167,0.03167515988856901,,,,,,1.757735373337058,2020-01-01..2023-06-27,2023-06-28..2024-12-24,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,energy,-3D,target_precedes_external,1824,correlation+ols+logistic_probe,25073.967522432453,0.6078431372549019,0.7333228197445197,0.00711061454917582,0.00711061454917582,0.02325275362369229,,,,,,2.113622167297282,2020-01-01..2023-06-29,2023-06-30..2024-12-28,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,energy,-1D,target_precedes_external,1826,correlation+ols+logistic_probe,76293.8170195154,0.13725490196078433,0.2221752010156581,0.02163560650716758,0.02163560650716758,0.03228954894589287,,,,,,1.5726204545187565,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,energy,-12H,target_precedes_external,1826,correlation+ols+logistic_probe,76293.8170195154,0.09803921568627451,0.16523463317911435,0.02163560650716758,0.02163560650716758,0.03228954894589287,,,,,,1.5726204545187565,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,energy,-6H,target_precedes_external,1826,correlation+ols+logistic_probe,76293.8170195154,0.058823529411764705,0.10652148183216949,0.02163560650716758,0.02163560650716758,0.03228954894589287,,,,,,1.5726204545187565,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,energy,-1H,target_precedes_external,1826,correlation+ols+logistic_probe,76293.8170195154,0.0784313725490196,0.13706453455168477,0.02163560650716758,0.02163560650716758,0.03228954894589287,,,,,,1.5726204545187565,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,energy,1H,external_precedes_target,1827,correlation+ols+logistic_probe,132284.08071228833,0.0784313725490196,0.13706453455168477,0.037513587827923876,0.037513587827923876,0.06136682922232056,,,,,,2.0751514853710478,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,energy,6H,external_precedes_target,1827,correlation+ols+logistic_probe,132284.08071228833,0.0196078431372549,0.04084967320261438,0.037513587827923876,0.037513587827923876,0.06136682922232056,,,,,,2.0751514853710478,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,energy,12H,external_precedes_target,1827,correlation+ols+logistic_probe,132284.08071228833,0.0392156862745098,0.07352941176470588,0.037513587827923876,0.037513587827923876,0.06136682922232056,,,,,,2.0751514853710478,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,energy,1D,external_precedes_target,1826,correlation+ols+logistic_probe,-42051.38961640591,0.45098039215686275,0.5856888209829386,-0.011925011584343457,-0.011925011584343457,0.01871667134746424,,,,,,0.9313470318575122,2020-01-02..2023-07-02,2023-07-03..2024-12-31,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,energy,3D,external_precedes_target,1824,correlation+ols+logistic_probe,-49011.0674871655,0.23529411764705882,0.3443328550932568,-0.013898443465729314,-0.013898443465729314,0.012018905374543483,,,,,,0.8024944252935072,2020-01-04..2023-07-02,2023-07-03..2024-12-31,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,energy,7D,external_precedes_target,1820,correlation+ols+logistic_probe,-45736.038076181365,0.29411764705882354,0.4123144584936778,-0.012969351959567414,-0.012969351959567414,0.0012740291279146336,,,,,,0.937847707207126,2020-01-08..2023-07-04,2023-07-05..2024-12-31,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,max_magnitude,-7D,target_precedes_external,1820,correlation+ols+logistic_probe,-5.3344137850173235e-05,0.09803921568627451,0.16523463317911435,-0.05085672010778373,-0.05085672010778373,0.029989474226184514,,,,,,1.029379065725159,2020-01-01..2023-06-27,2023-06-28..2024-12-24,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,max_magnitude,-3D,target_precedes_external,1824,correlation+ols+logistic_probe,-6.445256881788254e-05,0.0196078431372549,0.04084967320261438,-0.06120499450700514,-0.06120499450700514,0.018318874540504206,,,,,,1.0119402719283566,2020-01-01..2023-06-29,2023-06-30..2024-12-28,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,max_magnitude,-1D,target_precedes_external,1826,correlation+ols+logistic_probe,-7.199944704306743e-05,0.0196078431372549,0.04084967320261438,-0.06823793513784143,-0.06823793513784143,0.030688860888947254,,,,,,0.9937542956921449,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,max_magnitude,-12H,target_precedes_external,1826,correlation+ols+logistic_probe,-7.199944704306743e-05,0.0196078431372549,0.04084967320261438,-0.06823793513784143,-0.06823793513784143,0.030688860888947254,,,,,,0.9937542956921449,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,max_magnitude,-6H,target_precedes_external,1826,correlation+ols+logistic_probe,-7.199944704306743e-05,0.0196078431372549,0.04084967320261438,-0.06823793513784143,-0.06823793513784143,0.030688860888947254,,,,,,0.9937542956921449,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,max_magnitude,-1H,target_precedes_external,1826,correlation+ols+logistic_probe,-7.199944704306743e-05,0.0196078431372549,0.04084967320261438,-0.06823793513784143,-0.06823793513784143,0.030688860888947254,,,,,,0.9937542956921449,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,max_magnitude,1H,external_precedes_target,1827,correlation+ols+logistic_probe,-6.652816892192973e-05,0.0196078431372549,0.04084967320261438,-0.06299161268303079,-0.06299161268303079,0.05956170025124025,,,,,,1.0160856974051284,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,max_magnitude,6H,external_precedes_target,1827,correlation+ols+logistic_probe,-6.652816892192973e-05,0.0196078431372549,0.04084967320261438,-0.06299161268303079,-0.06299161268303079,0.05956170025124025,,,,,,1.0160856974051284,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,max_magnitude,12H,external_precedes_target,1827,correlation+ols+logistic_probe,-6.652816892192973e-05,0.0196078431372549,0.04084967320261438,-0.06299161268303079,-0.06299161268303079,0.05956170025124025,,,,,,1.0160856974051284,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,max_magnitude,1D,external_precedes_target,1826,correlation+ols+logistic_probe,-7.906169578838858e-05,0.0392156862745098,0.07352941176470588,-0.07486151362907253,-0.07486151362907253,0.01627842723875699,,,,,,0.9891665130387891,2020-01-02..2023-07-02,2023-07-03..2024-12-31,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,max_magnitude,3D,external_precedes_target,1824,correlation+ols+logistic_probe,-8.310116350045883e-05,0.0196078431372549,0.04084967320261438,-0.07870393949263656,-0.07870393949263656,0.010451902555887514,,,,,,0.9695470067111425,2020-01-04..2023-07-02,2023-07-03..2024-12-31,ok,
wikimedia,pageviews_南海トラフ巨大地震,気象庁_地震月報_カタログ編,max_magnitude,7D,external_precedes_target,1820,correlation+ols+logistic_probe,-7.957263390710091e-05,0.0196078431372549,0.04084967320261438,-0.07540302392393768,-0.07540302392393768,0.004559563149993989,,,,,,0.9898290015639657,2020-01-08..2023-07-04,2023-07-05..2024-12-31,ok,
wikimedia,pageviews_地震,気象庁_地震月報_カタログ編,count,-7D,target_precedes_external,1820,correlation+ols+logistic_probe,0.03889264345469453,0.0196078431372549,0.04084967320261438,0.06988567939079715,0.06988567939079715,0.1554471418555027,,,,,,1.1520584401309795,2020-01-01..2023-06-27,2023-06-28..2024-12-24,ok,
wikimedia,pageviews_地震,気象庁_地震月報_カタログ編,count,-3D,target_precedes_external,1824,correlation+ols+logistic_probe,0.04314705344032905,0.0196078431372549,0.04084967320261438,0.07731295861961761,0.07731295861961761,0.20520740900916387,,,,,,1.1977510100598043,2020-01-01..2023-06-29,2023-06-30..2024-12-28,ok,
wikimedia,pageviews_地震,気象庁_地震月報_カタログ編,count,-1D,target_precedes_external,1826,correlation+ols+logistic_probe,0.05961433217150787,0.0196078431372549,0.04084967320261438,0.10667439084581345,0.10667439084581345,0.20213532223444072,,,,,,1.2410889775700498,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_地震,気象庁_地震月報_カタログ編,count,-12H,target_precedes_external,1826,correlation+ols+logistic_probe,0.05961433217150787,0.0196078431372549,0.04084967320261438,0.10667439084581345,0.10667439084581345,0.20213532223444072,,,,,,1.2410889775700498,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_地震,気象庁_地震月報_カタログ編,count,-6H,target_precedes_external,1826,correlation+ols+logistic_probe,0.05961433217150787,0.0196078431372549,0.04084967320261438,0.10667439084581345,0.10667439084581345,0.20213532223444072,,,,,,1.2410889775700498,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_地震,気象庁_地震月報_カタログ編,count,-1H,target_precedes_external,1826,correlation+ols+logistic_probe,0.05961433217150787,0.0196078431372549,0.04084967320261438,0.10667439084581345,0.10667439084581345,0.20213532223444072,,,,,,1.2410889775700498,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_地震,気象庁_地震月報_カタログ編,count,1H,external_precedes_target,1827,correlation+ols+logistic_probe,0.08429569744243383,0.0196078431372549,0.04084967320261438,0.15074365051990998,0.15074365051990998,0.1953998886107449,,,,,,1.2483712867284136,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
wikimedia,pageviews_地震,気象庁_地震月報_カタログ編,count,6H,external_precedes_target,1827,correlation+ols+logistic_probe,0.08429569744243383,0.0196078431372549,0.04084967320261438,0.15074365051990998,0.15074365051990998,0.1953998886107449,,,,,,1.2483712867284136,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
